translation_x	translation_y	translation_z	rotMatrix_11	rotMatrix_21	rotMatrix_31	rotMatrix_12	rotMatrix_22	rotMatrix_32	rotMatrix_13	rotMatrix_23	rotMatrix_33
22.249310185	-63.7765940273	608.5937413086	0.9986995206	-0.0437722260	-0.0261774765	0.0361613636	0.9696539221	-0.2417925459	0.0359668979	0.2405316015	0.9699757348
21.9572013435	-62.3556208303	607.8782882501	0.998686380	-0.0437274376	-0.0266823737	0.0365090593	0.9729696069	-0.228029014	0.0359322622	0.2267553087	0.9732879462
22.115192628	-61.900026868	607.2555983537	0.9985996283	-0.0462458610	-0.0257639857	0.0395279370	0.9751020429	-0.2182053117	0.0352136155	0.216881464	0.9755645070
21.8342064069	-61.2129534255	606.6081956499	0.9985774395	-0.0459160372	-0.0270761502	0.0392474055	0.9770390076	-0.2094144689	0.0360699385	0.2080538808	0.9774511978
22.3448785928	-60.7054924673	606.0807187381	0.9985726164	-0.0470857802	-0.0251603236	0.0410431922	0.9784803176	-0.2022170179	0.0341404266	0.2008956541	0.9790162158
21.7481910509	-60.4736309278	605.3983838706	0.9986413493	-0.0448453333	-0.0266217318	0.0387320151	0.9795913447	-0.197232469	0.0349233872	0.1959335993	0.9799973152
21.8542472894	-60.1377098672	604.9395655528	0.9986524425	-0.0452937184	-0.0252683128	0.0396022348	0.9805132956	-0.1924196979	0.0334913222	0.1911596345	0.9809857470
21.9685640401	-60.0337645906	604.5438441184	0.9986728231	-0.0450473559	-0.0249834178	0.0395508011	0.9812985955	-0.1883847546	0.0330024399	0.1871467251	0.9817778663
21.8286220754	-59.8217512981	604.0389458676	0.9987106498	-0.0439336723	-0.0253577299	0.0384746133	0.981838802	-0.1857747297	0.0330589552	0.1845593479	0.9822632576
22.1888621234	-59.5642847935	603.7522181241	0.9988052268	-0.0426944189	-0.0237329519	0.0376478808	0.9824117804	-0.1828926581	0.0311240240	0.1817805485	0.9828453994
21.864302639	-59.598822792	603.3416530601	0.9988212796	-0.0416586269	-0.0249643864	0.03644539	0.982687040	-0.1816533431	0.0320996234	0.1805295784	0.9830469401
21.6478151348	-59.6132537536	603.0439725181	0.9988860033	-0.0398819632	-0.0251583981	0.0346777643	0.9828373899	-0.1811852852	0.0319526340	0.1801108488	0.9831255679
21.9925682658	-59.4840602112	602.9489768322	0.9989214396	-0.0394907592	-0.0244734386	0.0344552613	0.9830715872	-0.1799530724	0.0311656381	0.1789159153	0.9833719041
21.8496643835	-59.5133763835	602.8730400938	0.9989261618	-0.0393178867	-0.0244355114	0.0342985180	0.9831143221	-0.1797493537	0.0310902606	0.1787180524	0.9834072041
21.8118114971	-59.7041622265	602.8531837923	0.9988840769	-0.0402055776	-0.0248272678	0.0350538053	0.9828130533	-0.1812449977	0.0316876336	0.180172604	0.9831256278
21.541997174	-59.6045905653	602.9073695996	0.9988546164	-0.0406019163	-0.0253186461	0.0353315960	0.9826694984	-0.1819679375	0.0322681041	0.1808649473	0.9829785021
21.8401881105	-60.1069863289	603.1820120398	0.9987996409	-0.0431270854	-0.0231674119	0.0381254194	0.982088152	-0.1845245299	0.0307104384	0.1834196252	0.9825535678
21.8154732791	-60.2189882595	603.2786946876	0.9987420571	-0.0440812496	-0.0238249767	0.0389068325	0.9818461586	-0.1856458391	0.0315759641	0.1844852345	0.9823261387
21.6497905162	-60.2213940869	603.4714251541	0.9987142995	-0.0445558925	-0.0241718510	0.0392790328	0.9816548702	-0.1865767424	0.0320415149	0.185387444	0.9821428574
21.6640067847	-59.7859940205	603.798685311	0.9986818093	-0.0447540795	-0.0251900602	0.0393411270	0.9819683208	-0.1849067479	0.0330111805	0.183672153	0.9824345364
21.7229705357	-59.9840750503	604.1040489181	0.9987226176	-0.0436862408	-0.0253307722	0.0381554177	0.9813940738	-0.1881750219	0.0330801335	0.1869680708	0.9818073379
21.5292855937	-60.1575089185	604.1321859652	0.998682987	-0.0432431546	-0.0276708772	0.0371996554	0.9809885362	-0.1904670246	0.0353812145	0.1891869773	0.9813051554
21.5807897838	-60.3642927864	604.3494371565	0.9987147611	-0.0427746735	-0.0271385644	0.0367384915	0.9804444155	-0.1933365655	0.0348777605	0.1920909618	0.9807558082
21.7307054849	-60.5405724276	604.5039803407	0.9988119234	-0.0408122747	-0.0266558901	0.0347925976	0.9798732831	-0.1965650672	0.0341416629	0.1954041482	0.9801290738
22.065042042	-60.8326931995	604.8388395688	0.9989204347	-0.0399127906	-0.0237386136	0.0343886293	0.9793011122	-0.1994661889	0.0312085083	0.1984345247	0.9796164319
22.7942421297	-61.2967116462	605.2379063616	0.9989916165	-0.0401275991	-0.0200773755	0.0351731226	0.9781560331	-0.2048746615	0.0278599349	0.2039618473	0.9785810972
22.7328842532	-62.002806089	605.2082742507	0.9990156116	-0.0390923237	-0.0209515706	0.0337711646	0.9766772261	-0.212040357	0.0287520787	0.2111241302	0.9770359695
23.3855478493	-62.5338209579	605.7787512503	0.9990639175	-0.0393832954	-0.0179569417	0.0345582515	0.975573918	-0.2169360526	0.0260619753	0.2161123769	0.9760217339
22.6614780933	-62.7078763273	605.9800186889	0.9990594725	-0.0372093393	-0.0222066952	0.0313327079	0.9743277959	-0.2229430584	0.0299321642	0.2220375683	0.9745772855
22.8821393071	-63.0349551094	606.5620333946	0.9990514389	-0.0375402768	-0.0220885122	0.0315238371	0.9731336274	-0.2280727741	0.0300569884	0.2271601085	0.9733939672
22.8407076131	-63.5614760245	607.0947913047	0.9989868833	-0.0385289104	-0.0232444845	0.0320958420	0.9721767275	-0.2320393539	0.0315379656	0.2310581443	0.9724284395
23.1314991192	-63.4576200021	607.6427343054	0.9989942589	-0.0385493168	-0.0227916617	0.0322125801	0.9721142441	-0.2322848244	0.0311105158	0.2313169724	0.9723783399
23.3466962192	-63.3828878264	608.1087447735	0.9989718871	-0.0391743687	-0.0228456558	0.0327976463	0.9720162899	-0.2326126596	0.0313188058	0.2316242533	0.9723017653
23.440649882	-63.2154683841	608.4793999052	0.9989620203	-0.0393612988	-0.0229412836	0.0329901364	0.9722517604	-0.2315991538	0.0314207491	0.2306019554	0.9725411073
23.4268475804	-63.0435989537	608.7958619447	0.9989612773	-0.0393875171	-0.0229140970	0.0330194341	0.9722317459	-0.2316789668	0.0314030669	0.2306816294	0.9725224432
23.3120651521	-63.0586757496	609.0144011159	0.9989828436	-0.0394472828	-0.0217894309	0.0333247777	0.9721263272	-0.2320772773	0.0303368976	0.2311151	0.9724520925
22.7104747112	-62.3003264821	608.9971100337	0.9989771809	-0.0379542072	-0.0245299121	0.0313489677	0.9729763264	-0.2287669306	0.03254969	0.227763939	0.9731709782
23.4603533383	-62.1336998299	609.3416908977	0.999022387	-0.0386424950	-0.0215277948	0.0328100567	0.9737406703	-0.2252833847	0.0296679982	0.2243567754	0.9740566041
23.2873702582	-61.4559831758	609.3827317238	0.9990145506	-0.0385702882	-0.0220053821	0.0328349053	0.9752384495	-0.2187049109	0.0298960081	0.217766880	0.9755438432
23.0940887007	-61.1045204278	609.3688576124	0.9990223331	-0.0390689339	-0.0206324778	0.0338016953	0.9765702906	-0.2125274151	0.0284522761	0.2116221059	0.9769361596
23.1443417905	-60.4663447476	609.1888289422	0.9990867848	-0.0372875508	-0.0208299987	0.0321812449	0.9778364131	-0.2068823414	0.0280824570	0.2060229595	0.9781434329
23.3743559227	-60.4166210069	608.871743889	0.9991204485	-0.0368296573	-0.0200820755	0.0319608389	0.9784003437	-0.2042333808	0.0271701563	0.2034119441	0.9787168879
23.371237854	-59.6280744571	608.6314124003	0.999169420	-0.0359506046	-0.0192896109	0.0314799958	0.9800954864	-0.1960149796	0.0259525353	0.1952451782	0.9804130971
23.2824171839	-58.7559374419	608.3794542972	0.9992132541	-0.0348017380	-0.0191510710	0.0305816653	0.9816444685	-0.1882522908	0.0253510670	0.1875187924	0.9819363859
22.906448968	-58.8682464259	607.4900380704	0.9992031034	-0.0339366751	-0.0210903301	0.0293960677	0.9818747638	-0.1872373664	0.0270622840	0.1864683471	0.9820898755
22.9635086739	-58.0892114659	607.2687251414	0.9991631591	-0.0353637385	-0.0205487157	0.0311360529	0.9834444013	-0.1785151456	0.0265214837	0.1777259518	0.9837225011
22.7329786172	-58.5030808427	606.5683558292	0.999052294	-0.0386614607	-0.0199865035	0.0345022397	0.9834696315	-0.1777557086	0.0265284252	0.176897707	0.9838714841
22.7856905491	-58.5549227337	606.0741648323	0.9989758735	-0.0407601562	-0.0196442209	0.0367174716	0.9839782964	-0.1744664378	0.0264407648	0.1735664732	0.9844671894
22.7191588035	-57.8158304176	605.744449441	0.9989723107	-0.0413538481	-0.0186550965	0.0376569246	0.9851737632	-0.167375759	0.0253001635	0.166501543	0.9857184957
22.3268222812	-57.4130782102	604.9281672838	0.9989637719	-0.0399467194	-0.0217024562	0.0358702970	0.9858817284	-0.1635558548	0.0279295674	0.1626076013	0.9862931010
22.5056434453	-57.4261399265	604.4535748914	0.9989907677	-0.0401621261	-0.0201585295	0.0364278320	0.9864365499	-0.160049845	0.0263130527	0.1591541068	0.9869039982
22.3227573823	-57.2527571813	603.9053310978	0.9989246766	-0.0412241978	-0.0212376789	0.0374551770	0.9872609106	-0.1546383169	0.0273419716	0.1536766389	0.9877433295
22.176172934	-56.6391221114	603.4498444419	0.998907081	-0.0414164460	-0.0216069303	0.0377975315	0.9883924971	-0.147144867	0.0274503518	0.1461671886	0.9888777407
22.0529303357	-56.4505452171	603.0457137925	0.9987843132	-0.0439430449	-0.0223272283	0.0403313356	0.9890009757	-0.1423041307	0.0283349431	0.1412306445	0.9895709381
21.7767104683	-55.6771392721	602.5442866695	0.998744645	-0.0446976097	-0.0226840572	0.0412181237	0.9898862141	-0.1357438019	0.0285220660	0.1346387028	0.9904858365
21.5959323788	-55.5454825377	602.0302234825	0.9987203489	-0.0448883469	-0.0233426698	0.0414143410	0.9903203035	-0.1324786129	0.0290634854	0.1313425912	0.9909120044
22.0785776807	-55.4544564004	601.5962821034	0.9985903422	-0.0487824196	-0.0209150951	0.0457214199	0.9907412324	-0.1278333809	0.0269574849	0.1266969159	0.9915750236
21.7944294248	-55.0994128276	601.1454183172	0.9985743864	-0.0487340040	-0.0217877297	0.0457209405	0.9914550124	-0.1221742737	0.0275555870	0.1210039893	0.9922697363
21.0639317245	-54.5090277823	600.7679838867	0.9985708071	-0.0476265691	-0.0242195358	0.0445006075	0.992208311	-0.1163715687	0.0295731968	0.1151273038	0.9929097037
21.8367174084	-54.5718003635	600.3086423214	0.9985647026	-0.0495143063	-0.0204489583	0.0468710479	0.9923663579	-0.1140707275	0.0259409891	0.1129486796	0.9932627721
21.8297664953	-54.3493708047	599.9608860239	0.998574669	-0.0491926893	-0.0206863660	0.0465869722	0.9926507252	-0.1116879302	0.0260285837	0.1105649438	0.9935276240
21.2040064416	-54.1811749985	599.7222179745	0.998662516	-0.0468107558	-0.0219085433	0.0441285571	0.9929458724	-0.1100505788	0.0269055339	0.1089363653	0.9936835690
20.7336372503	-53.9064260823	599.4737932134	0.9986742471	-0.0458259185	-0.0234512584	0.0430228909	0.9931556519	-0.1085858221	0.0282667887	0.1074329479	0.9938105312
21.0406958685	-54.2674529165	599.486601954	0.9985503215	-0.0489828346	-0.0223582853	0.0462565057	0.9929180605	-0.1094261661	0.0275599479	0.1082335429	0.9937443713
20.9143297378	-54.2629475549	599.3301209692	0.9984895221	-0.0496294449	-0.0235350799	0.0467984375	0.9929922113	-0.1085188361	0.0287558590	0.1072533097	0.9938149488
20.7150915081	-53.6134168985	599.2947132517	0.9984399272	-0.0496712944	-0.0255403028	0.0467808120	0.9935336459	-0.1034528283	0.0305138033	0.1020968657	0.9943072706
21.2612002023	-53.0628728764	599.2771010379	0.9982550192	-0.0539534063	-0.0240423755	0.0514019194	0.9940130759	-0.0964152419	0.0291003956	0.0950114484	0.9950517855
20.718383228	-52.6051639112	599.1282975695	0.9980937952	-0.0558925960	-0.0261715475	0.0533287997	0.994503422	-0.0901054306	0.0310639260	0.0885379949	0.9955883748
20.6186277381	-51.9435461368	598.8103198731	0.9979954451	-0.05682656	-0.0279043430	0.0543340522	0.9950545895	-0.0831519593	0.0324916176	0.0814695172	0.9961474723
20.5772833935	-51.7359321646	598.4412457962	0.9979653914	-0.0572850133	-0.0280459436	0.0548977241	0.9953183335	-0.0795469743	0.0324714881	0.0778459215	0.9964379614
20.6621081241	-51.6639796515	598.0979953246	0.9979433928	-0.05809823	-0.0270628220	0.0558775593	0.995492306	-0.0766336923	0.0313930709	0.0749637192	0.9966913946
21.1386984559	-51.3266704123	597.7272599136	0.9979974584	-0.0579384568	-0.0253412602	0.0559619952	0.9957775413	-0.0727686655	0.0294503217	0.0712044997	0.9970258755
20.8555990553	-50.7542500394	597.557959328	0.9980288637	-0.0570558874	-0.0260728013	0.0551187941	0.9960373567	-0.0697954597	0.0299516840	0.0682202962	0.9972189954
20.6410134841	-50.6961823738	597.4208300305	0.9980479012	-0.0571017730	-0.0252247611	0.0552797392	0.9961640566	-0.0678322592	0.0290012934	0.0663048969	0.9973761390
20.6493880291	-50.8660007537	597.3839823109	0.9980929316	-0.0569106026	-0.0238339733	0.0551899143	0.9961911672	-0.0675065949	0.0275850409	0.0660618793	0.9974323901
20.1268954105	-50.6216091802	597.2929340603	0.9981159494	-0.0562238421	-0.0245636657	0.0544774344	0.9962806697	-0.0667610408	0.0282258724	0.0652970822	0.9974665602
20.1060877185	-50.8049041618	597.120866425	0.9980629557	-0.0567364542	-0.0255583813	0.0548930967	0.996186592	-0.0678165111	0.0293086072	0.0662824627	0.9973713062
19.7306745328	-50.7480549109	596.8886068122	0.9980229951	-0.0570537656	-0.0263222072	0.0552116187	0.9962853972	-0.0660834186	0.0299947080	0.0644991574	0.9974658410
19.6220903128	-49.9709702409	596.8177008805	0.9979190083	-0.0579737286	-0.0282629369	0.0562292214	0.9966710724	-0.0590348633	0.0315913444	0.0573231469	0.9978567479
19.5942996708	-49.4282211439	596.512050841	0.9978140966	-0.0592081386	-0.0292934592	0.0576095344	0.9969471926	-0.0527003433	0.0323242943	0.0508970032	0.9981790451
19.3650907507	-48.5205178582	596.3199030151	0.9977678656	-0.0597372960	-0.0298480270	0.0584083346	0.997341242	-0.0435765252	0.0323717867	0.0417359362	0.9986041829
19.3472609163	-47.7388265355	596.0073396632	0.9976925903	-0.0607991527	-0.0302010305	0.0597175084	0.9975832176	-0.0355176605	0.0322874481	0.0336320482	0.9989121840
19.169077795	-46.8134093695	595.7203350747	0.9976436296	-0.0613769223	-0.0306727338	0.0606090981	0.9978393146	-0.0253628424	0.0321631737	0.0234441616	0.9992080079
19.041670758	-45.6154927564	595.3586510259	0.9975893769	-0.0615105377	-0.0321463966	0.0611280744	0.9980485201	-0.0127507231	0.0328679634	0.0107552681	0.9994025430
19.1968390699	-44.9101969312	594.9103628996	0.9975938002	-0.0617108864	-0.0316131086	0.0616399789	0.9980932754	-0.00322147510	0.03175159	0.00126537510	0.9994954454
19.3541460109	-43.7403215996	594.6377808259	0.9976326273	-0.0613140282	-0.0310837151	0.0615805966	0.9980724014	0.00768841480	0.0305523545	-0.00958515340	0.9994855256
19.5494054778	-42.578913454	594.3406604213	0.9977341533	-0.0601677923	-0.0300897368	0.0607331017	0.9979873839	0.0182376210	0.0289318441	-0.0200239647	0.9993803236
19.6630102558	-42.3428798811	593.8485252535	0.9977739054	-0.0607770415	-0.0274502391	0.0613952619	0.9978650852	0.0222688583	0.0260381980	-0.0239045647	0.9993751565
19.6509344973	-42.5974145253	593.155795396	0.9976485316	-0.0631092480	-0.0267108940	0.0637132084	0.9977171853	0.0223825101	0.0252372912	-0.0240318871	0.9993919974
19.6385858283	-42.5048313965	592.8591265134	0.9975734211	-0.0644806648	-0.0261438481	0.0651309669	0.9975677301	0.0248232727	0.0244795411	-0.0264671985	0.9993470481
19.5419893709	-42.2958550173	592.6973445093	0.9975034424	-0.0654697537	-0.0264031920	0.0661859962	0.9974356291	0.0272277809	0.0245528460	-0.0289081538	0.9992788412
19.5458849356	-42.3536313305	592.4360917939	0.997474728	-0.0656940246	-0.0269783972	0.0664205888	0.9974265288	0.0269921894	0.0251357985	-0.0287161856	0.9992712621
19.4152726391	-42.3443665594	592.2495783893	0.9974205058	-0.0660999693	-0.0279228617	0.0668906672	0.9973559243	0.0284001605	0.0259717559	-0.0301955296	0.9992049176
19.2130367156	-42.2111143068	592.001657263	0.9973903437	-0.0663058596	-0.0284875830	0.0671445020	0.9973052473	0.0295560768	0.0264509943	-0.0313927763	0.9991549265
18.8647165539	-42.1220636218	591.7742327875	0.9973444453	-0.06680096	-0.0290066885	0.0677068620	0.9972093772	0.0314519149	0.0268246781	-0.0333323579	0.9990841079
18.5800351299	-41.5279925298	591.7098783061	0.9973521222	-0.0665429917	-0.0293335566	0.0675827648	0.9970641212	0.0359957467	0.0268521057	-0.0378828644	0.9989211556
18.5866118106	-41.4064692406	591.3578688794	0.997293763	-0.0675324927	-0.0290879923	0.0686044215	0.9969359095	0.0375811096	0.0264609318	-0.0394745653	0.9988708988
18.5676186027	-41.2730865624	591.1864879461	0.9973528724	-0.0668695585	-0.0285030677	0.0679716417	0.996899613	0.0396330238	0.0257644503	-0.0414663857	0.9988061345
18.6201907441	-41.1476912235	590.9983948579	0.9973264962	-0.0673645979	-0.0282365709	0.0684879196	0.9968132547	0.0408951624	0.0253916086	-0.0427207881	0.9987621683
18.4029697959	-40.8654510905	590.9742503417	0.9973462235	-0.0674683518	-0.0273727941	0.0686223927	0.9966866356	0.0436666726	0.0243359471	-0.0454289293	0.9986714232
18.2782605444	-40.9561786713	590.6937465812	0.9972629115	-0.0684673333	-0.0279823489	0.0696518126	0.9966088053	0.0438157007	0.0248875768	-0.0456437724	0.9986496462
18.1861676271	-41.1074977721	590.3659739924	0.9971668149	-0.0694176373	-0.0289645454	0.0706449831	0.9965416908	0.0437482001	0.0258274474	-0.0456705663	0.9986223297
17.8423326406	-41.1813511002	590.0380758017	0.9969879072	-0.0711201965	-0.0309803563	0.0724502590	0.9963939351	0.0441621421	0.0277278279	-0.0462729186	0.9985452067
17.616637469	-40.3699157109	590.2631483616	0.9968777735	-0.0718420875	-0.0327872338	0.0734265541	0.9960464213	0.0500018291	0.0290654323	-0.0522528132	0.9982115882
17.6755137968	-39.4360002937	590.4553680572	0.9969075817	-0.0709834929	-0.0337436717	0.0728358733	0.9956985934	0.0572661683	0.0295335812	-0.0595462610	0.9977894881
17.5826707251	-39.6018154302	590.0705784198	0.9967291431	-0.0729299323	-0.0347674177	0.0748359573	0.995559310	0.0571047021	0.0304483937	-0.0595207788	0.9977610028
17.6598610744	-39.3303781702	589.8417057661	0.9967569323	-0.0724589336	-0.0350043940	0.0744546162	0.9954460619	0.0595287111	0.0305315040	-0.0619417557	0.9976126040
17.7300159659	-39.3714687443	589.5612786948	0.9966555076	-0.0733104163	-0.0361021347	0.0753983304	0.9953250873	0.0603575403	0.0315086510	-0.06287791	0.9975237968
17.7383382626	-39.3980486763	589.2903416812	0.9967542381	-0.0721002963	-0.0358265528	0.0742067042	0.995348698	0.0614362351	0.0312303876	-0.0638951750	0.9974683185
17.979376661	-38.7257680641	589.3401345318	0.9967885576	-0.0715748040	-0.0358421240	0.0738537863	0.995022271	0.0669020339	0.0308750984	-0.0693355513	0.9971131600
17.8877695876	-38.6219745282	589.0000693736	0.9966317129	-0.0733054347	-0.0367313677	0.0756702076	0.9948279166	0.0677587082	0.0315742350	-0.0703105324	0.9970242059
17.9996267086	-38.3047013428	588.8049936944	0.9967300954	-0.0718532618	-0.0370122584	0.0743515370	0.9946836826	0.0712498893	0.0316960016	-0.0737677992	0.9967733308
17.9369594296	-38.0858309828	588.5892819992	0.9966037044	-0.0725146487	-0.0390353858	0.0752097513	0.9945153671	0.0726827706	0.0335506997	-0.0753713947	0.9965914118
17.698878119	-38.0326183224	588.3407728535	0.9966258886	-0.0717662139	-0.0398524458	0.0745691620	0.9944676918	0.0739838155	0.0343224717	-0.0767054770	0.9964636928
17.7144918785	-37.795307682	588.1167717925	0.9966785693	-0.0709089855	-0.04009333	0.0738090098	0.9943568525	0.0762036988	0.0344636604	-0.07890888	0.9962876915
17.5695154739	-38.0458314877	587.714047192	0.9965305405	-0.0721415644	-0.0414779578	0.0750949144	0.9943733684	0.0747138349	0.0358546305	-0.0775700685	0.9963410635
17.2830292935	-38.220868366	587.290695863	0.9964589206	-0.0729311829	-0.0417982708	0.0758803806	0.994370502	0.0739536905	0.0361693994	-0.0768645044	0.9963836363
17.280354851	-38.1547685636	587.1592041735	0.9964326339	-0.0729697505	-0.0424061685	0.0760006596	0.994290247	0.0749058042	0.0366982047	-0.0778612586	0.9962889518
17.1696424165	-38.0450915527	587.0067064823	0.9963861254	-0.0735928753	-0.0424235759	0.0766275909	0.9942343966	0.0750084261	0.0366589136	-0.0779879056	0.9962805456
17.0609250803	-38.1682138968	586.8595653598	0.9963458124	-0.0740887752	-0.0424932986	0.0771072223	0.9942397957	0.0744425702	0.0367331347	-0.0774470880	0.9963194268
16.9396946833	-37.9396771024	586.9383927645	0.9962801587	-0.0747421128	-0.0428740826	0.0778481474	0.9940605034	0.0760477445	0.0369354650	-0.0791029190	0.9961813859
16.8509844753	-38.1268881881	586.8762726918	0.9962580666	-0.0748432035	-0.0431793406	0.0779602368	0.9940790069	0.0756887891	0.0372587622	-0.0787728374	0.9961942249
16.769758764	-38.2654081651	586.7678536532	0.9962539643	-0.0751508019	-0.0427628273	0.0781759273	0.9941802452	0.0741215725	0.0369436383	-0.0771874231	0.9963311040
16.6107685902	-38.4339833983	586.727724842	0.9962695658	-0.0749645158	-0.0427221028	0.0779464496	0.9942785836	0.0730359531	0.0370025772	-0.0760941823	0.9964128694
16.6537652618	-38.5660971146	586.7564122773	0.9963161072	-0.0744910458	-0.0424758401	0.0774260815	0.9943769162	0.0722471287	0.0368552324	-0.0752700503	0.9964813688
16.8214860251	-38.5453061232	586.7088605581	0.9963016595	-0.0748235573	-0.0422318231	0.0777198128	0.9943927899	0.0717113755	0.0366293357	-0.0747287099	0.9965305359
16.6882191375	-38.6345619344	586.5529854525	0.9963527344	-0.0743575383	-0.0418377633	0.0772342067	0.9944126539	0.0719595791	0.0362532804	-0.0749289928	0.9965288524
16.7198457241	-38.5670183045	586.3754752321	0.9963159309	-0.0748561669	-0.0418814149	0.0777584461	0.994324516	0.0726127602	0.0362083579	-0.0756012353	0.9964819466
16.7891307521	-38.5672502061	586.1975638235	0.9963273019	-0.0746992834	-0.0418708771	0.0776337621	0.9942682776	0.0735097077	0.0361398753	-0.0764901203	0.9964158032
17.0578797489	-38.3783350764	586.0354446341	0.9963878158	-0.0741260962	-0.0414128274	0.0770822003	0.9941963693	0.0750451185	0.0356096469	-0.0779666730	0.9963190463
17.216619876	-38.1574160634	585.997152489	0.9964135975	-0.0735745301	-0.0418240038	0.0766295552	0.9940929141	0.0768598325	0.0359220065	-0.0797883467	0.9961654862
17.345752306	-38.401464824	585.698329063	0.9964608257	-0.0728927291	-0.0418558005	0.0759113976	0.9942327417	0.0757538242	0.0360925742	-0.0786633325	0.9962474576
17.6431556443	-38.4281560359	585.6179747604	0.9965126681	-0.0728412659	-0.0407299973	0.0757634071	0.9942622622	0.0755160453	0.0349956257	-0.0783378618	0.9963134829
18.2365591472	-38.2291220291	585.616972122	0.9966593939	-0.0711301740	-0.0400970786	0.0740217259	0.9943594766	0.0759588592	0.0344679574	-0.0786740342	0.9963031049
18.1509157947	-38.2973740341	585.6446154046	0.9967419262	-0.0706144742	-0.0389139526	0.0734384826	0.9943472267	0.0766807610	0.0332791472	-0.0792900886	0.9962937008
18.2046762849	-38.5262227878	585.5262830732	0.9967136486	-0.07103038	-0.0390037125	0.0738170197	0.9944181131	0.0753928682	0.0334308998	-0.0780229441	0.9963930733
18.3073909196	-38.9215591926	585.1059314234	0.9966922396	-0.0707493758	-0.0400013312	0.0735282666	0.9946255592	0.0728950005	0.0346290813	-0.0755948245	0.9965375900
18.2061918578	-38.6572826827	585.0225705321	0.996684023	-0.0706456157	-0.0403433659	0.0734940248	0.9945357866	0.0741413737	0.0348852081	-0.0768613772	0.9964301820
18.283201162	-38.3257127955	585.073961441	0.9965980111	-0.0710753801	-0.0417463751	0.0741199164	0.9943038793	0.0765911920	0.0360649043	-0.0794243479	0.9961892676
18.19880158	-38.4092042564	584.8813049234	0.9965289972	-0.0717226545	-0.0422608854	0.0748200235	0.9942245715	0.0769383360	0.0364984959	-0.0798330442	0.9961398278
18.4947551057	-38.2230077269	584.7794507519	0.9965987483	-0.0709536454	-0.0419019228	0.0740947749	0.9941246608	0.0789052297	0.0360571768	-0.0817418853	0.9960007819
18.4890513424	-38.3941334575	584.5451749828	0.9965631583	-0.0710537878	-0.0426557206	0.0742531099	0.9941195555	0.0788247388	0.0368042690	-0.0817195072	0.9959785526
18.6868524231	-37.9250211191	584.520372092	0.996545663	-0.0709121813	-0.0432587409	0.0742806759	0.9938608099	0.0819962085	0.0371786385	-0.0849252879	0.9956948524
18.7209360471	-37.8828211613	584.2727832155	0.996598048	-0.0705008676	-0.0427122489	0.0738477874	0.9938395749	0.0826416475	0.0366228049	-0.0855139514	0.9956647275
18.6504159895	-37.9530369097	583.9924292659	0.9966257376	-0.0701887153	-0.0425976634	0.0735287744	0.9938580063	0.0827051939	0.0365311140	-0.0855571627	0.9956651092
19.076571428	-37.8400200305	582.7221780157	0.996759209	-0.0678105377	-0.0432887128	0.0713687293	0.9936686902	0.0867706633	0.0371306798	-0.0895785811	0.9952878907
19.2430143928	-37.724919405	582.6515269757	0.9968477346	-0.0671925360	-0.0422272870	0.0707254817	0.9935489551	0.0886493867	0.0359983393	-0.0913554768	0.9951690205
19.1876796358	-37.6485971033	582.5871414137	0.9968317153	-0.0672855481	-0.0424409675	0.0708261701	0.9935703975	0.0883273985	0.0362249274	-0.0910528260	0.9951879014
19.3196195192	-37.7808852938	582.3927290848	0.9969008412	-0.0665767129	-0.0419287283	0.0700601486	0.993656579	0.0879679959	0.0358061043	-0.0906322884	0.9952412944
19.3344006992	-37.8929754155	582.2621969407	0.9968822005	-0.0668452650	-0.0418982426	0.0702990263	0.993702322	0.0872554560	0.0358018058	-0.0899295548	0.9953035062
19.630412968	-37.888251056	582.2964808832	0.996913089	-0.0662496231	-0.0421610154	0.0697533132	0.993682184	0.0879227728	0.0360698296	-0.0905915655	0.9952357560
19.8632343007	-37.6757302523	582.4444909578	0.9970188677	-0.0654305023	-0.0408491469	0.0688486842	0.9936674104	0.0887952238	0.0347804834	-0.0913439460	0.9952101832
19.8019495332	-37.5198947972	582.4259800685	0.997184603	-0.0638495997	-0.0392965132	0.0672229964	0.9935283149	0.0915550999	0.0331965198	-0.0939397020	0.9950235063
19.9703772239	-37.5599343689	582.3436670179	0.9971420633	-0.0642542789	-0.0397360263	0.0676857250	0.9934484791	0.0920801445	0.0335591335	-0.0945065613	0.9949583605
20.0475577909	-37.5689537143	582.121448747	0.9972157614	-0.0632759471	-0.0394036033	0.0666624561	0.9935658135	0.0915570710	0.0333565718	-0.0939300080	0.9950178355
20.2003060163	-37.5362826574	581.9854045913	0.9972845449	-0.0621862295	-0.0394278839	0.0655969876	0.9935865502	0.0921011739	0.0334475407	-0.0944379348	0.9949678436
20.2432795682	-37.5813022576	581.8647238287	0.9973148402	-0.0615547553	-0.0396112549	0.0649773729	0.9936492224	0.0918622940	0.0337049986	-0.0941908559	0.9949810676
20.3046085115	-37.5628590676	581.8163130127	0.9973660695	-0.0609139075	-0.0394086407	0.0643107187	0.9937168688	0.0916034392	0.0335810993	-0.0938957053	0.9950166952
20.3301280148	-37.7132285506	581.7161494257	0.9973956929	-0.0606945213	-0.0389668174	0.0639940561	0.9938921866	0.0899062759	0.0332719506	-0.0921655654	0.9951878061
